CONFIG_ETUDE;Centre;N_Cyril;config;acq;Proto;fant;Type_centre;N_Patients;Utilisation;rmq_utilisation;Marque;Modele;num_camera;Modele_simple;Annee_Installation;Collimateur;modele_colli;facteur_stenope;NaI_CZT;Taille_Cristal;Dimensions FOV;Pixel;Protocole;Geometrie_Fantome;Volume;Conditionnement;Fantome;Type_fantome;Commentaire_Fantome;Distance_Source;cale;cale_new;Distance;Radionucleide;Radionucleide_simple;T_min;l;Justesse;Source_Constance;Calibre;A_necessaire;A_Prep;Heure_Prep;A_seringue_vide;Heure_seringue_vide;Heure_acq;delta_t_prep;delta_t_seringue;A_acq;A_acq_corr;TC;Nom_Protocole;Duree;Kcps;Zoom;Matrice;Energie;Fenetre_spectro;Calibrage_Patient;Calibrage_Facteur;Geometrie_Cali_F;Nom_Console;Nom_PRG;Facteur_calibrage;Contourage;Seuil;Nb_kCps_ROI;Nb_kCps_BGRD;BGRD_O_N;Indice_Thyroidien ;Nom_Fichier_DICOM;Remarques;Unnamed: 1;PatientName;PatientID;StudyDate (YYMMDD);AcquisitionDate (YYMMDD);AcquisitionTime (hhmmss);Modality;SeriesDescription;ManufacturerModelName;ProtocolName;PixelSpacing (mm);Table Height;Table Traverse;taille Matrice X;taille Matrice Y;ActualFrameDuration (s);Acquisition time (s);Counts Accumulated;Energie window name;Energie(KeV);Collimateur Type;Collimateur Name;Volume Theorique (ml);activite theorique (MBq); Seuil(% max)_5%;region_5%;Min (kCps)_F_5%;Max(kCps)_F_5%;mean(kCps)_F_5%;median(kCps)_F_5%;Coups Totaux(kCps)_F_5%;Nombre de Pixel_F_5%;CV(%)_F_5%;Rcentre de gravite(mm)_F_5%;surface(mm^2)_F_5%;sensibilite (Cps/(MBq.s))_5%; Seuil(% max)_10%;region_10%;Min (kCps)_F_10%;Max(kCps)_F_10%;mean(kCps)_F_10%;median(kCps)_F_10%;Coups Totaux(kCps)_F_10%;Nombre de Pixel_F_10%;CV(%)_F_10%;Rcentre de gravite(mm)_F_10%;surface(mm^2)_F_10%;sensibilite (Cps/(MBq.s))_10%; Seuil(% max)_15%;region_15%;Min (kCps)_F_15%;Max(kCps)_F_15%;mean(kCps)_F_15%;median(kCps)_F_15%;Coups Totaux(kCps)_F_15%;Nombre de Pixel_F_15%;CV(%)_F_15%;Rcentre de gravite(mm)_F_15%;surface(mm^2)_F_15%;sensibilite (Cps/(MBq.s))_15%; Seuil(% max)_20%;region_20%;Min (kCps)_F_20%;Max(kCps)_F_20%;mean(kCps)_F_20%;median(kCps)_F_20%;Coups Totaux(kCps)_F_20%;Nombre de Pixel_F_20%;CV(%)_F_20%;Rcentre de gravite(mm)_F_20%;surface(mm^2)_F_20%;sensibilite (Cps/(MBq.s))_20%; Seuil(% max)_25%;region_25%;Min (kCps)_F_25%;Max(kCps)_F_25%;mean(kCps)_F_25%;median(kCps)_F_25%;Coups Totaux(kCps)_F_25%;Nombre de Pixel_F_25%;CV(%)_F_25%;Rcentre de gravite(mm)_F_25%;surface(mm^2)_F_25%;sensibilite (Cps/(MBq.s))_25%; Seuil(% max)_30%;region_30%;Min (kCps)_F_30%;Max(kCps)_F_30%;mean(kCps)_F_30%;median(kCps)_F_30%;Coups Totaux(kCps)_F_30%;Nombre de Pixel_F_30%;CV(%)_F_30%;Rcentre de gravite(mm)_F_30%;surface(mm^2)_F_30%;sensibilite (Cps/(MBq.s))_30%; Seuil(% max)_35%;region_35%;Min (kCps)_F_35%;Max(kCps)_F_35%;mean(kCps)_F_35%;median(kCps)_F_35%;Coups Totaux(kCps)_F_35%;Nombre de Pixel_F_35%;CV(%)_F_35%;Rcentre de gravite(mm)_F_35%;surface(mm^2)_F_35%;sensibilite (Cps/(MBq.s))_35%; Seuil(% max)_40%;region_40%;Min (kCps)_F_40%;Max(kCps)_F_40%;mean(kCps)_F_40%;median(kCps)_F_40%;Coups Totaux(kCps)_F_40%;Nombre de Pixel_F_40%;CV(%)_F_40%;Rcentre de gravite(mm)_F_40%;surface(mm^2)_F_40%;sensibilite (Cps/(MBq.s))_40%; SAM (kCps);sensibilite SAM (Cps/(MBq.s)));CDMnorm (%);LimiteCDM2STD
16;12;396;1;14;Local;Routine;CH;;;;Siemens;Symbia S;17;GC14;2008;PARA;LEHR;;NaI;0.95;53.3x38.7;1.199;Local;Rou;0.2;Cupule;non;Cupule;;30;pas de cale;;30;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;;5.78;15/10/2020 17:16;0;15/10/2020 17:30;15/10/2020 20:31;195;181;4.88;4.88;0.6;Acq Thyr I123;120;;2;256x256;159;15%;non;oui;cupule;ESOFTP2;Thyroide Fixation;87.7755;Manuel;-;51.95;49.16;O;0.96;12_L_GC14_LI_Rou;;0;mesures_gt_thyroide^SFPM IRSN;gtthyr;20201015;20201015;203123;NM;11_L_GC14_LI_Rou;Encore2;16406.0.133796155@;[1.1987999677658. 1.1987999677658];;;256;256;120.002;203123;None;123 Iodine;159;PARA;@18885903;a determiner;a rentrer;5;Fantome thyroide;0.01;0.2;0.057565452;0.04296875;42.656;741;0.768254501;221.4213275;1064.90693;72.84031605;10;Fantome thyroide;0.02;0.2;0.071137809;0.06171875;40.264;566;0.592675859;221.4383247;813.4106913;68.75568467;15;Fantome thyroide;0.03;0.2;0.082237991;0.07578125;37.665;458;0.478540017;221.4540731;658.2015841;64.31757558;20;Fantome thyroide;0.04;0.2;0.090331633;0.08515625;35.41;392;0.407224238;221.4641948;563.3515742;60.46688839;25;Fantome thyroide;0.05;0.2;0.098812689;0.09140625;32.707;331;0.341453432;221.4308641;475.6871711;55.85118663;30;Fantome thyroide;0.06;0.2;0.10497931;0.10078125;30.444;290;0.29980141;221.4678608;416.7651952;51.98683847;35;Fantome thyroide;0.07;0.2;0.111634538;0.10703125;27.797;249;0.259394665;221.4897308;357.8432193;47.46676353;40;Fantome thyroide;0.08;0.2;0.117147465;0.11171875;25.421;217;0.229690863;221.4455886;311.8553357;43.4094541;42.81876871;73.11826344;0.003280208;1
17;12;415;2;1;Std;IRSN-3;CH;10;Secours;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;I3;3;Thyroide;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.32;15/10/2020 17:22;0.08;15/10/2020 17:50;15/10/2020 18:43;81;53;4.88;4.88;0.58;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;75.407;73.742;O;1;12_S_GC6_LI_I3;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;184239;NM;F11_S_GC6_LI_I3;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;184239;162233;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.016;0.306;0.102572571;0.089648438;89.751;875;0.672767372;201.0808388;1068.273119;61.30532787;10;Fantome thyroide;0.031;0.306;0.120793829;0.111164063;86.126;713;0.526533158;201.1890199;870.4899812;58.82923497;15;Fantome thyroide;0.046;0.306;0.13206051;0.127898438;82.934;628;0.449566038;201.331355;766.7148783;56.6489071;20;Fantome thyroide;0.062;0.306;0.145572761;0.142242188;78.027;536;0.368563443;201.5281422;654.3935904;53.29713115;25;Fantome thyroide;0.077;0.306;0.154347193;0.149414063;74.241;481;0.320948546;201.6742814;587.2449943;50.71106557;30;Fantome thyroide;0.092;0.306;0.162470998;0.158976563;70.025;431;0.282112682;201.8400176;526.2008161;47.83128415;35;Fantome thyroide;0.108;0.306;0.171444444;0.166148438;64.806;378;0.243061168;202.1114063;461.4939872;44.26639344;40;Fantome thyroide;0.123;0.306;0.18054908;0.175710938;58.859;326;0.207760978;202.2921486;398.0080419;40.20423497;90.67046296;61.93337634;0.545314605;1
17;12;412;2;2;Std;IRSN-10;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;I10;8;Thyroide;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.44;15/10/2020 17:10;0.07;15/10/2020 17:56;15/10/2020 19:02;112;66;4.87;4.87;0.56;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;79.235;76.926;O;1.05;12_S_GC6_LI_I10;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;190155;NM;F11_S_GC6_LI_I10;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;190155;160343;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.009;0.179;0.06428692;0.056636719;91.416;1422;0.684707826;204.1157875;1736.096428;62.57084189;10;Fantome thyroide;0.018;0.179;0.077164179;0.077613281;87.89;1139;0.515733402;204.2160808;1390.58638;60.15742642;15;Fantome thyroide;0.027;0.179;0.084372024;0.084605469;85.047;1008;0.433335319;204.2893457;1230.650633;58.21149897;20;Fantome thyroide;0.036;0.179;0.090339581;0.088800781;81.938;907;0.371971747;204.4138183;1107.341393;56.08350445;25;Fantome thyroide;0.045;0.179;0.095903305;0.094394531;78.353;817;0.31981167;204.5480699;997.4618719;53.62970568;30;Fantome thyroide;0.054;0.179;0.100987788;0.098589844;74.428;737;0.27616326;204.6904226;899.7911867;50.9431896;35;Fantome thyroide;0.063;0.179;0.10519076;0.102785156;70.583;671;0.243529277;204.7907413;819.2128715;48.31143053;40;Fantome thyroide;0.072;0.179;0.109209226;0.106980469;66.29;607;0.215782012;204.8469725;741.0763234;45.37303217;89.8468629;61.49682608;0.307981934;1
17;12;413;2;3;Std;IRSN-15;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;I15;11;Thyroide;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.53;15/10/2020 17:07;0.09;15/10/2020 18:03;15/10/2020 19:14;128;72;4.87;4.87;0.54;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;78.063;75.455;O;1.03;12_S_GC6_LI_I15;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;191446;NM;F11_S_GC6_LI_I15;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;191446;157160;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.008;0.149;0.051618399;0.047144531;90.9;1761;0.681667977;201.4662496;2149.975956;62.21765914;10;Fantome thyroide;0.015;0.149;0.06103417;0.058785156;87.523;1434;0.528874788;201.5827102;1750.747031;59.90622861;15;Fantome thyroide;0.023;0.149;0.067939271;0.064605469;83.905;1235;0.432952395;201.7203552;1507.791202;57.42984257;20;Fantome thyroide;0.03;0.149;0.072495512;0.069261719;80.76;1114;0.376935027;201.8297821;1360.06429;55.27720739;25;Fantome thyroide;0.038;0.149;0.07709328;0.073917969;76.862;997;0.326183617;202.0914644;1217.220913;52.6091718;30;Fantome thyroide;0.045;0.149;0.080650881;0.077410156;73.231;908;0.291346051;202.2499437;1108.562276;50.12388775;35;Fantome thyroide;0.053;0.149;0.084814677;0.080902344;68.191;804;0.256001004;202.4070603;981.5903855;46.67419576;40;Fantome thyroide;0.06;0.149;0.088513324;0.085558594;63.11;713;0.228821278;202.7043246;870.4899812;43.19644079;88.40495238;60.50989212;0.553325331;1
17;12;414;2;4;Std;IRSN-20;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;I20;19;Thyroide;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.54;15/10/2020 17:20;0.07;15/10/2020 18:08;15/10/2020 19:30;130;82;4.88;4.88;0.5;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;80.649;77.347;O;1.05;12_S_GC6_LI_I20;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;192932;NM;F11_S_GC6_LI_I20;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;192932;155625;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.006;0.103;0.036848736;0.031785156;93.301;2532;0.703874826;204.9683501;3091.277184;63.73019126;10;Fantome thyroide;0.011;0.103;0.045618024;0.044660156;89.092;1953;0.50716826;205.099372;2384.385601;60.85519126;15;Fantome thyroide;0.016;0.103;0.049670697;0.048683594;86.278;1737;0.428513753;205.2408907;2120.674751;58.93306011;20;Fantome thyroide;0.021;0.103;0.052892902;0.051902344;83.465;1578;0.370974771;205.3766953;1926.554264;57.01161202;25;Fantome thyroide;0.026;0.103;0.055699238;0.054316406;80.374;1443;0.325535438;205.5357942;1761.734983;54.90027322;30;Fantome thyroide;0.031;0.103;0.058275549;0.056730469;76.982;1321;0.287358188;205.7713435;1612.787188;52.58333333;35;Fantome thyroide;0.037;0.103;0.06121809;0.059949219;72.421;1183;0.24766104;205.9815074;1444.305256;49.46789617;40;Fantome thyroide;0.042;0.103;0.06361927;0.063167969;68.009;1069;0.219113063;206.0525809;1305.12453;46.45423497;88.59233333;60.51388889;0.462604728;1
17;12;416;2;5;Std;IRSN-30;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;I30;30;Thyroide;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.68;15/10/2020 17:05;0.07;15/10/2020 18:17;15/10/2020 19:37;153;81;4.91;4.91;0.52;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;80.552;76.598;O;1.04;12_S_GC6_LI_I30;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;193741;NM;F11_S_GC6_LI_I30;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;193741;154453;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.005;0.089;0.027086416;0.023988281;95.913;3541;0.72624252;205.2681827;4323.1487;65.11405295;10;Fantome thyroide;0.009;0.089;0.0355357;0.035113281;90.083;2535;0.478233553;205.4794005;3094.939835;61.15614392;15;Fantome thyroide;0.014;0.089;0.039164631;0.039285156;86.593;2211;0.385343002;205.7075926;2699.37356;58.7868296;20;Fantome thyroide;0.018;0.089;0.041270803;0.040675781;83.821;2031;0.336910928;205.84474;2479.614519;56.90495587;25;Fantome thyroide;0.023;0.089;0.043555071;0.042761719;79.88;1834;0.290491209;206.0488511;2239.100457;54.22946368;30;Fantome thyroide;0.027;0.089;0.04527824;0.044152344;76.158;1682;0.260005177;206.2227028;2053.526155;51.70264766;35;Fantome thyroide;0.032;0.089;0.047871901;0.046933594;69.51;1452;0.220116448;206.5562179;1772.722935;47.18940937;40;Fantome thyroide;0.036;0.089;0.05012749;0.049019531;62.91;1255;0.190048622;206.7840496;1532.208873;42.70875764;88.82381275;60.30129854;0.630923438;1
17;12;418;2;6;Std;Seringue;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;Ser;3;Seringue;;;;;cale GT;;8;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.68;15/10/2020 17:35;;;15/10/2020 19:52;137;;5.03;5.03;0.55;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;79.913;78.502;O;1.04;12_S_GC6_LI_Ser;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;195217;NM;F11_S_GC6_LI_Ser;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;300;195217;163461;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.014;0.273;0.104320733;0.086378906;91.072;873;0.710527164;200.1558018;1065.831351;60.35255136;10;Fantome thyroide;0.028;0.273;0.124371105;0.114105469;87.806;706;0.55048928;200.0710424;861.9437963;58.18820411;15;Fantome thyroide;0.041;0.273;0.1360736;0.131167969;85.046;625;0.470486837;200.0743685;763.0522276;56.35917826;20;Fantome thyroide;0.055;0.273;0.147593128;0.146097656;81.619;553;0.399520517;200.1032902;675.1486109;54.08813784;25;Fantome thyroide;0.069;0.273;0.157985801;0.158894531;77.887;493;0.340949949;200.0120391;601.8955971;51.61497681;30;Fantome thyroide;0.082;0.273;0.166359375;0.167425781;74.529;448;0.295846812;200.1082488;546.9558367;49.38966203;35;Fantome thyroide;0.096;0.273;0.173543902;0.175957031;71.153;410;0.259986481;200.0894336;500.5622613;47.15241882;40;Fantome thyroide;0.11;0.273;0.180600536;0.182355469;67.364;373;0.227184307;199.9353719;455.3895694;44.64148443;90.30726599;59.84576938;-0.067857217;1
17;12;417;2;7;Std;Routine;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Standardis¶?;Rou;0.2;Cupule;non;Cupule;;15;-;;10;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;5;5.78;15/10/2020 17:16;0;15/10/2020 17:30;15/10/2020 19:58;162;149;5.02;5.02;0.62;THYROIDE I123/FIXATION;300;;2;256x256;159;20%;;;;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;78.261;77.93;O;1.03;12_S_GC6_LI_Rou;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;195837;NM;F11_S_GC6_LI_Rou;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;628.4;256;256;300;195837;179037;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.064;1.267;0.403926724;0.282105469;93.711;232;0.801001594;193.5763987;283.2449869;62.2250996;10;Fantome thyroide;0.127;1.267;0.497201117;0.400886719;88.999;179;0.627923376;193.578548;218.538158;59.09628154;15;Fantome thyroide;0.191;1.267;0.575710345;0.499871094;83.478;145;0.514502095;193.5695735;177.0281168;55.43027888;20;Fantome thyroide;0.261;1.267;0.635766129;0.579058594;78.835;124;0.438059799;193.5511143;151.3895619;52.34727756;25;Fantome thyroide;0.324;1.267;0.683844037;0.648347656;74.539;109;0.384185138;193.5616619;133.0763085;49.49468792;30;Fantome thyroide;0.389;1.267;0.73743617;0.707738281;69.319;94;0.329421266;193.5695957;114.763055;46.02855246;35;Fantome thyroide;0.452;1.267;0.785;0.747332031;64.37;82;0.28421283;193.4993061;100.1124523;42.74236388;40;Fantome thyroide;0.511;1.267;0.823315068;0.786925781;60.102;73;0.250098949;193.5932165;89.12450018;39.90836653;97.36866667;64.65382913;0.007576998;1
17;12;401;2;8;Local;IRSN-3;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I3;3;Thyroide;;;;;pas de cale;pas de cale;15;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;;5.32;15/10/2020 17:22;0.08;15/10/2020 17:50;15/10/2020 18:51;89;61;4.85;4.85;0.46;THYROIDE I123/FIXATION;120;;2;256x256;159;20%;non;oui;cupule;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;28.881;28.444;O;0.98;12_L_GC6_LI_I3;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;185109;NM;F11_L_GC6_LI_I3;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;120;185109;56045;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.006;0.107;0.034144942;0.029675781;35.101;1028;0.688675975;201.3418223;1255.068304;60.31099656;10;Fantome thyroide;0.011;0.107;0.040366587;0.036363281;33.585;832;0.542538315;201.4366987;1015.775125;57.70618557;15;Fantome thyroide;0.017;0.107;0.045527221;0.042214844;31.778;698;0.442453382;201.4878228;852.1767277;54.60137457;20;Fantome thyroide;0.022;0.107;0.048917609;0.046394531;30.28;619;0.385506284;201.6890567;755.7269262;52.02749141;25;Fantome thyroide;0.027;0.107;0.05246679;0.051410156;28.437;542;0.332592402;201.9768591;661.7188917;48.86082474;30;Fantome thyroide;0.033;0.107;0.056027778;0.054753906;26.221;468;0.287359324;202.1286166;571.373508;45.0532646;35;Fantome thyroide;0.038;0.107;0.059517413;0.058097656;23.926;402;0.246356227;202.3408919;490.7951928;41.10996564;40;Fantome thyroide;0.043;0.107;0.062700288;0.060605469;21.757;347;0.210748355;202.4048707;423.6465967;37.38316151;35.63889655;61.23521744;0.478334369;1
17;12;398;2;9;Local;IRSN-10;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I10;8;Thyroide;;;;;pas de cale;;15;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;;5.44;15/10/2020 17:10;0.07;15/10/2020 17:56;15/10/2020 18:54;104;59;4.9;4.9;0.48;THYROIDE I123/FIXATION;120;;2;256x256;159;20%;non;oui;cupule;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;30.142;29.651;O;1.01;12_L_GC6_LI_I10;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;185434;NM;F11_L_GC6_LI_I10;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;120;185434;56325;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.004;0.072;0.023203325;0.01996875;36.29;1564;0.694993886;204.7373587;1909.461894;61.71768707;10;Fantome thyroide;0.008;0.072;0.028201633;0.02728125;34.547;1225;0.521580386;204.8966552;1495.582366;58.75340136;15;Fantome thyroide;0.011;0.072;0.030947761;0.02896875;33.176;1072;0.441562509;204.96244;1308.787181;56.42176871;20;Fantome thyroide;0.015;0.072;0.033630342;0.03290625;31.478;936;0.372506929;205.0540887;1142.747016;53.53401361;25;Fantome thyroide;0.018;0.072;0.035411765;0.03403125;30.1;850;0.3319533;205.3465327;1037.751029;51.19047619;30;Fantome thyroide;0.022;0.072;0.037821138;0.03628125;27.912;738;0.283391737;205.4127457;901.0120703;47.46938776;35;Fantome thyroide;0.026;0.072;0.04003125;0.03909375;25.62;640;0.244073277;205.5519143;781.365481;43.57142857;40;Fantome thyroide;0.029;0.072;0.041743363;0.04021875;23.585;565;0.21827615;205.6658326;689.7992137;40.11054422;36.14673828;61.4740447;0.373993743;1
17;12;399;2;10;Local;IRSN-15;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I15;11;Thyroide;;;;;pas de cale;;15;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;;5.53;15/10/2020 17:07;0.09;15/10/2020 18:03;15/10/2020 19:21;134;78;4.84;4.84;0.45;THYROIDE I123/FIXATION;120;;2;256x256;159;20%;non;oui;cupule;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;28.277;27.578;O;0.95;12_L_GC6_LI_I15;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;192106;NM;F11_L_GC6_LI_I15;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;120;192106;54075;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.003;0.059;0.016077095;0.012214844;35.868;2231;0.792846242;201.5766776;2723.791231;61.75619835;10;Fantome thyroide;0.006;0.059;0.021634131;0.020050781;33.468;1547;0.533729314;201.9369652;1888.706874;57.62396694;15;Fantome thyroide;0.009;0.059;0.024165026;0.022816406;31.922;1321;0.43827887;202.1530774;1612.787188;54.96212121;20;Fantome thyroide;0.012;0.059;0.026242188;0.025121094;30.231;1152;0.370989486;202.2355661;1406.457866;52.05061983;25;Fantome thyroide;0.015;0.059;0.027965653;0.026964844;28.497;1019;0.322458497;202.4400563;1244.080352;49.06508264;30;Fantome thyroide;0.018;0.059;0.029665919;0.027886719;26.462;892;0.281204166;202.8021564;1089.028139;45.56129477;35;Fantome thyroide;0.021;0.059;0.031431373;0.030191406;24.045;765;0.244637448;202.9486813;933.9759265;41.39979339;40;Fantome thyroide;0.024;0.059;0.033527157;0.032035156;20.988;626;0.206472378;203.3939679;764.2731111;36.13636364;34.44943309;59.31376221;0.716345056;1
17;12;400;2;11;Local;IRSN-20;CH;;;;GE;Discovery 870 DR;18;GC6;2019;PARA;LEHR;;NaI;0.95;54x40;1.105;Local;I20;19;Thyroide;;;;;pas de cale;;15;I-123;I;793.404;0.000873637;0.17%;Cs-137;I-123;;5.54;15/10/2020 17:20;0.07;15/10/2020 18:08;15/10/2020 19:25;125;77;4.9;4.9;0.45;THYROIDE I123/FIXATION;120;;2;256x256;159;20%;non;oui;cupule;XELERISDR;Thyroid Uptake Index ;50.17;Auto;27;29.364;28.51;O;0.97;12_L_GC6_LI_I20;;0;mesures_gt_thyroide^SFPM_IRSN^^^;gtthyr;20201015;20201015;192521;NM;F11_L_GC6_LI_I20;Tandem_870_DR;User&THYROIDE&THYROIDE I123;[1.104936. 1.104936];999.8;631.3;256;256;120;192521;54368;I123_EM;159;PARA;LEHR;a determiner;a rentrer;5;Fantome thyroide;0.003;0.047;0.013484086;0.010832031;36.434;2702;0.700766242;205.1726108;3298.82739;61.96258503;10;Fantome thyroide;0.005;0.047;0.016686923;0.015972656;34.325;2057;0.516356624;205.5721954;2511.357491;58.37585034;15;Fantome thyroide;0.008;0.047;0.01899056;0.018175781;32.189;1695;0.40720201;205.7225526;2069.397641;54.74319728;20;Fantome thyroide;0.01;0.047;0.02013268;0.018910156;30.803;1530;0.360983729;205.869738;1867.951853;52.38605442;25;Fantome thyroide;0.012;0.047;0.021433655;0.020011719;28.914;1349;0.314912636;206.1000562;1646.971928;49.17346939;30;Fantome thyroide;0.015;0.047;0.023197851;0.021847656;25.912;1117;0.261408665;206.4873001;1363.726941;44.06802721;35;Fantome thyroide;0.017;0.047;0.024441788;0.024050781;23.513;962;0.229633258;206.7700808;1174.489989;39.98809524;40;Fantome thyroide;0.019;0.047;0.025672794;0.025152344;20.949;816;0.20278804;206.9821066;996.2409883;35.62755102;34.99033548;59.50737327;0.681175378;1
